0	59
1	217
2	402
3	606.5
4	636.5
5	507
6	290.5
7	95.5
8	18.5
9	18
10	260
11	455
12	623
13	595
14	438
15	254.5
16	83
17	-18
18	73.5
19	208.5
20	431.5
21	558
22	575
23	437
24	238.5
25	54
26	-19
27	60.5
28	223
29	414
30	533
31	550
32	422.5
33	241
34	73
35	-6
36	60
	
