0	1504.125
1	1228.625
2	827.5
3	423.25
4	243.375
5	49.375
6	0.125
7	-113.625
8	-60.625
9	-77.25
10	-46
11	-48
12	174.375
13	451.5
14	769
15	1168.125
16	1440.125
17	1447
18	1344.75
19	1155.125
20	682.625
21	383
22	140
23	-45.5
24	-100
25	-23
26	39.5
27	-39.375
28	-88
29	2.125
30	105.75
31	377.125
32	708.875
33	1048.375
34	1306.875
35	1331.75
36	1415.875
	
