0	11157.5
1	11127
2	10995.5
3	10896.5
4	10839.5
5	10815
6	10851.5
7	10930
8	10963.5
9	10936.5
10	10908
11	10928
12	10887.5
13	10929
14	10958.5
15	11061.5
16	11162.5
17	11165.5
18	11131
19	11020
20	10917
21	10814.5
22	10766
23	10768
24	10804
25	10852
26	10862
27	10837.5
28	10789.5
29	10729.5
30	10739
31	10746.5
32	10839
33	10960
34	11047.5
35	11110.5
36	11085
	
