0	12204.5
1	12907
2	14424
3	16495.5
4	19298.5
5	22650.5
6	26088
7	28536
8	29770
9	28848.5
10	26956.5
11	23574
12	20500.5
13	16313
14	13730.5
15	12201.5
16	11318.5
17	10990.5
18	11414
19	12221.5
20	13831
21	16297.5
22	18800
23	22031
24	24678
25	26737
26	27229.5
27	26638
28	24645
29	21444.5
30	18249
31	15239
32	13015.5
33	11587.5
34	10662
35	10373.5
36	10744
	
