0	725.375
1	2274.5
2	4586.8125
3	6286.9375
4	6478.4375
5	5345.75
6	2987.375
7	901.25
8	-128.0625
9	525.5
10	2311.5
11	4874.3125
12	6252.8125
13	6181.1875
14	4740.5
15	2531.5
16	636.625
17	-76.5
18	742.875
19	2446.5625
20	4749.3125
21	6152.0625
22	6009.3125
23	4704.75
24	2554.3125
25	772.0625
26	-48.375
27	250.8125
28	2127.875
29	4285.8125
30	5707.125
31	5862.125
32	4896.25
33	2606.8125
34	748.375
35	-117.75
36	405.6875
	
