0	2538.1875
1	2215.5
2	2101.875
3	1764.8125
4	1543.375
5	1337.875
6	1219.625
7	1095.0625
8	1196
9	1140.75
10	1207.1875
11	1400.3125
12	1546.9375
13	1718.3125
14	2013.6875
15	2210.3125
16	2412.0625
17	2421.4375
18	2299.0625
19	2147.1875
20	1893.5625
21	1689.25
22	1454.4375
23	1218.875
24	1163.3125
25	1126.6875
26	1016.4375
27	1059.5
28	1076.0625
29	1209.6875
30	1339.0625
31	1579.8125
32	1832.9375
33	2099.1875
34	2084.3125
35	2208.5625
36	2223.875
	
