0	297.25
1	990.8125
2	2063.75
3	2855
4	3016.25
5	2583.3125
6	1523.6875
7	525.375
8	18.5625
9	282.8125
10	1104.625
11	2275.375
12	2987.8125
13	2939.25
14	2264.125
15	1199
16	331.875
17	-0.0625
18	353.9375
19	1218.5
20	2137.1875
21	2855
22	2805.9375
23	2210.125
24	1265.5625
25	436.625
26	17.125
27	144.5625
28	1017.25
29	1972.125
30	2686.0625
31	2772.0625
32	2316.5
33	1354.625
34	426.25
35	-23.625
36	216.375
	
