0	11064.375
1	9725.375
2	7910.25
3	5468.375
4	3596.25
5	2072
6	1012.25
7	644.625
8	543.625
9	522.625
10	916.625
11	1757.5
12	3188.375
13	5095.25
14	7339.875
15	9408.5
16	10798.125
17	11228.5
18	10590.875
19	9146.25
20	6982
21	4737.375
22	3033.375
23	1723.5
24	928.375
25	568.875
26	433.75
27	490.125
28	746.5
29	1523.5
30	2616.5
31	4178.125
32	6222.875
33	8367.375
34	9949
35	10639.5
36	10365.5
	
